name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt
a,mk_naga_storm_i\0	852	8698	8	8682	1	210	60	6	1	8698	1	8716	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_naga_storm_ii\0	853	8699	8	8682	1	210	100	6	1	8699	1	8716	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_tiphon_spear_i\0	854	8700	8	8683	1	210	60	6	1	8700	1	8717	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_tiphon_spear_ii\0	855	8701	8	8683	1	210	100	6	1	8701	1	8717	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_shyid_bow_i\0	856	8702	8	8684	1	210	60	6	1	8702	1	8718	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_shyid_bow_ii\0	857	8703	8	8684	1	210	100	6	1	8703	1	8718	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_sobekk_hurricane_i\0	858	8704	8	8685	1	210	60	6	1	8704	1	8719	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_sobekk_hurricane_ii\0	859	8705	8	8685	1	210	100	6	1	8705	1	8719	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_tongue_of_themis_i\0	860	8706	8	8686	1	210	60	6	1	8706	1	8720	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_tongue_of_themis_ii\0	861	8707	8	8686	1	210	100	6	1	8707	1	8720	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_hand_of_cabrio_i\0	862	8708	8	8687	1	210	60	6	1	8708	1	8721	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_hand_of_cabrio_ii\0	863	8709	8	8687	1	210	100	6	1	8709	1	8721	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_crystal_of_deamon_i\0	864	8710	8	8688	1	210	60	6	1	8710	1	8722	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_crystal_of_deamon_ii\0	865	8711	8	8688	1	210	100	6	1	8711	1	8722	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_magic_sign_event_1\0	866	9162	1	9171	1	50	100	3	0	9169	1	9168	10	9170	20										
a,mk_magic_sign_event_2\0	867	9163	1	9172	1	50	100	3	0	9169	1	9168	5	9170	30										
a,mk_magic_sign_event_3\0	868	9164	1	9173	1	50	100	3	0	9169	1	9168	8	9170	24										
a,mk_magic_sign_event_4\0	869	9165	1	9174	1	50	100	3	0	9169	1	9168	6	9170	28										
a,mk_magic_sign_event_5\0	870	9166	1	9175	1	50	100	3	0	9169	1	9168	14	9170	12										
a,mk_magic_sign_event_6\0	871	9167	1	9176	1	50	100	3	0	9169	1	9168	17	9170	6										
a,mk_dynasty_blade_i\0	872	9967	9	9442	1	240	60	6	1	9967	1	9616	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_two_hand_sword_i\0	873	9968	9	9443	1	240	60	6	1	9968	1	9617	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_magic_sword_i\0	874	9969	9	9444	1	240	60	6	1	9969	1	9618	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_bow_i\0	875	9970	9	9445	1	240	60	6	1	9970	1	9619	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_dagger_i\0	876	9971	9	9446	1	240	60	6	1	9971	1	9620	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_spear_i\0	877	9972	9	9447	1	240	60	6	1	9972	1	9621	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_hammer_i\0	878	9973	9	9448	1	240	60	6	1	9973	1	9622	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_staff_i\0	879	9974	9	9449	1	240	60	6	1	9974	1	9623	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_jamadhr_i\0	880	9975	9	9450	1	240	60	6	1	9975	1	9624	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_sealed_dynasty_blast_plate_i\0	881	9482	9	9514	1	240	60	6	1	9482	1	9530	10	34991	7320	1888	222	1462	98	2134	15				
a,mk_sealed_dynasty_gaiter_i\0	882	9483	9	9515	1	240	60	6	1	9483	1	9531	10	34991	4880	1888	148	1462	66	2134	10				
a,mk_sealed_dynasty_helmet_i\0	883	9484	9	9516	1	240	60	6	1	9484	1	9532	10	34991	2928	1888	89	1462	40	2134	6				
a,mk_sealed_dynasty_gauntlet_i\0	884	9485	9	9517	1	240	60	6	1	9485	1	9533	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_boots_i\0	885	9486	9	9518	1	240	60	6	1	9486	1	9534	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_leather_mail_i\0	886	9487	9	9519	1	240	60	6	1	9487	1	9535	10	34991	5490	1888	167	1462	74	2134	11				
a,mk_sealed_dynasty_leather_legging_i\0	887	9488	9	9520	1	240	60	6	1	9488	1	9536	10	34991	3660	1888	111	1462	49	2134	8				
a,mk_sealed_dynasty_leather_helmet_i\0	888	9489	9	9521	1	240	60	6	1	9489	1	9537	10	34991	2928	1888	89	1462	40	2134	6				
a,mk_sealed_dynasty_leather_gloves_i\0	889	9490	9	9522	1	240	60	6	1	9490	1	9538	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_leather_boots_i\0	890	9491	9	9523	1	240	60	6	1	9491	1	9539	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_tunic_i\0	891	9492	9	9524	1	240	60	6	1	9492	1	9540	10	34991	5490	1888	167	1462	74	2134	11				
a,mk_sealed_dynasty_hose_i\0	892	9493	9	9525	1	240	60	6	1	9493	1	9541	10	34991	3660	1888	111	1462	49	2134	8				
a,mk_sealed_dynasty_circlet_i\0	893	9494	9	9526	1	240	60	6	1	9494	1	9542	10	34991	2928	1888	89	1462	40	2134	6				
a,mk_sealed_dynasty_gloves_i\0	894	9495	9	9527	1	240	60	6	1	9495	1	9543	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_shoes_i\0	895	9496	9	9528	1	240	60	6	1	9496	1	9544	10	34991	1952	1888	60	1462	27	2134	4				
a,mk_sealed_dynasty_shield_i\0	896	9497	9	9529	1	240	60	6	1	9497	1	9545	10	34991	2050	1888	63	1462	28	2134	5				
a,mk_sealed_dynasty_earring_i\0	897	9985	9	9452	1	240	70	6	1	9985	1	9991	10	34992	1531	1888	47	1462	21	2134	4				
a,mk_sealed_dynasty_neckalce_i\0	898	9986	9	9453	1	240	70	6	1	9986	1	9992	10	34992	2041	1888	62	1462	28	2134	5				
a,mk_sealed_dynasty_ring_i\0	899	9987	9	9454	1	240	70	6	1	9987	1	9993	10	34992	1021	1888	31	1462	14	2134	3				
a,mk_icarus_sowsword_i\0	900	10373	9	10215	1	246	60	6	1	10373	1	10397	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_disperser_i\0	901	10374	9	10216	1	246	60	6	1	10374	1	10398	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_spirits_i\0	902	10375	9	10217	1	246	60	6	1	10375	1	10399	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_heavy_arms_i\0	903	10376	9	10218	1	246	60	6	1	10376	1	10400	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_trident_i\0	904	10377	9	10219	1	246	60	6	1	10377	1	10401	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_chopper_i\0	905	10378	9	10220	1	246	60	6	1	10378	1	10402	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_knuckle_i\0	906	10379	9	10221	1	246	60	6	1	10379	1	10403	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_wand_i\0	907	10380	9	10222	1	246	60	6	1	10380	1	10404	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_icarus_accipiter_i\0	908	10381	9	10223	1	246	60	6	1	10381	1	10405	10	34990	12620	1888	957	1462	421	2134	64				
a,mk_dynasty_twohand_staff_i\0	909	10544	9	10252	1	240	60	6	1	10544	1	10546	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_dynasty_crusher_i\0	910	10545	9	10253	1	240	60	6	1	10545	1	10547	10	34990	9144	1888	693	1462	305	2134	46				
a,mk_sealed_arcana_sigil_i\0	911	13100	9	13885	1	225	60	6	1	13100	1	13099	10	34991	1074	1888	33	1462	15	2134	3				
a,mk_sealed_arcana_sigil_ii\0	912	13101	9	13885	1	225	100	6	1	13101	1	13099	10	34991	1745	1888	53	1462	24	2134	4				
a,mk_sealed_dynasty_sigil_i\0	913	10115	9	13886	1	240	60	6	1	10115	1	10114	10	34991	2050	1888	63	1462	28	2134	5				
a,mk_star_stone_hp_potion\0	914	14028	9	14038	1	240	100	1	0	14009	6														
a,mk_star_stone_mp_potion\0	915	14029	9	14040	1	240	100	1	0	14010	6														
a,mk_star_stone_all_potion\0	916	14030	9	14042	1	240	100	3	0	14009	2	14010	2	14011	3										
a,mk_star_stone_might_potion\0	917	14031	9	14044	1	240	100	2	0	14009	2	14011	4												
a,mk_star_stone_shield_potion\0	918	14032	9	14045	1	240	100	2	0	14010	2	14011	4												
a,mk_star_stone_speed_up_potion\0	919	14033	9	14046	1	240	100	2	0	14010	4	14011	2												
a,mk_star_stone_move_speed_potion\0	920	14034	9	14047	1	240	100	3	0	14009	1	14010	1	14011	4										
a,mk_star_stone_critical_up_potion\0	921	14035	9	14048	1	240	100	3	0	14009	4	14010	1	14011	1										
a,mk_star_stone_max_hp_potion\0	922	14036	9	14049	1	240	100	2	0	14009	4	14011	2												
a,mk_star_stone_max_mp_potion\0	923	14037	9	14050	1	240	100	2	0	14010	4	14011	2												
a,mk_star_stone_high_hp_potion\0	924	13722	9	14039	1	240	100	1	0	14009	8														
a,mk_star_stone_high_mp_potion\0	925	13723	9	14041	1	240	100	1	0	14009	8														
a,mk_star_stone_high_all_potion\0	926	13724	9	14043	1	240	100	3	0	14009	4	14010	4	14011	7										
a,mk_star_stone_recovery_potion\0	927	13725	9	14051	1	240	100	3	0	14009	4	14010	4	14011	2										
a,mk_star_energy_stone\0	928	13726	9	13277	1	240	100	3	0	14009	6	14010	6	14011	6										
a,mk_high_star_energy_stone\0	929	13727	9	13278	1	240	100	3	0	14009	10	14010	10	14011	10										
a,mk_fire_crystal\0	930	13993	9	9552	1	240	100	1	0	14015	20														
a,mk_water_crystal\0	931	13994	9	9553	1	240	100	1	0	14016	20														
a,mk_wind_crystal\0	932	13995	9	9555	1	240	100	1	0	14017	20														
a,mk_earth_crystal\0	933	13996	9	9554	1	240	100	1	0	14018	20														
a,mk_unholy_crystal\0	934	13997	9	9556	1	240	100	1	0	14019	20														
a,mk_holy_crystal\0	935	13998	9	9557	1	240	100	1	0	14020	20														
a,mk_soul_energy\0	936	14854	2	14855	1	100	25	1	0	14856	1														
a,mk_sealed_vesper_helmet\0	954	15792	10	13143	1	252	60	6	1	15792	1	15660	10	34991	5600	1888	170	1462	75	2134	12				
a,mk_sealed_vesper_leather_helmet\0	955	15793	10	13144	1	252	60	6	1	15793	1	15661	10	34991	5600	1888	170	1462	75	2134	12				
a,mk_sealed_vesper_circlet\0	956	15794	10	13145	1	252	60	6	1	15794	1	15662	10	34991	5600	1888	170	1462	75	2134	12				
a,mk_sealed_vesper_cuirass\0	957	15795	10	14105	1	252	60	6	1	15795	1	15663	10	34991	14001	1888	425	1462	187	2134	29				
a,mk_sealed_vesper_houberk\0	958	15796	10	14106	1	252	60	6	1	15796	1	15664	10	34991	10500	1888	319	1462	140	2134	21				
a,mk_sealed_vesper_jaket\0	959	15797	10	14107	1	252	60	6	1	15797	1	15665	10	34991	10500	1888	319	1462	140	2134	21				
a,mk_sealed_vesper_gaiter\0	960	15798	10	14108	1	252	60	6	1	15798	1	15666	10	34991	9334	1888	283	1462	125	2134	19				
a,mk_sealed_vesper_gauntlet\0	963	15801	10	14109	1	252	60	6	1	15801	1	15667	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_sealed_vesper_boots\0	966	15804	10	14110	1	252	60	6	1	15804	1	15668	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_sealed_vesper_verteidiger\0	970	15808	10	14111	1	252	60	6	1	15808	1	15669	10	34991	3920	1888	119	1462	53	2134	8				
a,mk_sealed_vesper_leather_legging\0	961	15799	10	14112	1	252	60	6	1	15799	1	15670	10	34991	7001	1888	213	1462	94	2134	15				
a,mk_sealed_vesper_leather_gloves\0	964	15802	10	14113	1	252	60	6	1	15802	1	15671	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_sealed_vesper_leather_boots\0	967	15805	10	14114	1	252	60	6	1	15805	1	15672	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_sealed_vesper_hose\0	962	15800	10	14115	1	252	60	6	1	15800	1	15673	10	34991	7001	1888	213	1462	94	2134	15				
a,mk_sealed_vesper_gloves\0	965	15803	10	14116	1	252	60	6	1	15803	1	15674	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_sealed_vesper_shoes\0	968	15806	10	14117	1	252	60	6	1	15806	1	15675	10	34991	3734	1888	114	1462	50	2134	8				
a,mk_vesper_cutter\0	977	15815	10	13457	1	252	60	6	1	15815	1	15634	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_slasher\0	978	15816	10	13458	1	252	60	6	1	15816	1	15635	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_burster\0	979	15817	10	13459	1	252	60	6	1	15817	1	15636	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_shaper\0	980	15818	10	13460	1	252	60	6	1	15818	1	15637	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_fighter\0	981	15819	10	13461	1	252	60	6	1	15819	1	15638	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_stormer\0	982	15820	10	13462	1	252	60	6	1	15820	1	15639	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_avenger\0	983	15821	10	13463	1	252	60	6	1	15821	1	15640	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_retributer\0	984	15822	10	13464	1	252	60	6	1	15822	1	15641	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_caster\0	985	15823	10	13465	1	252	60	6	1	15823	1	15642	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_singer\0	986	15824	10	13466	1	252	60	6	1	15824	1	15643	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_vesper_thrower\0	987	15825	10	13467	1	252	60	6	1	15825	1	15644	10	34990	17353	1888	1315	1462	579	2134	87				
a,mk_sealed_vesper_earring\0	972	15810	9	14160	1	252	70	6	1	15810	1	15770	10	34992	2854	1888	87	1462	39	2134	6				
a,mk_sealed_vesper_necklace\0	973	15811	9	14161	1	252	70	6	1	15811	1	15771	10	34992	3806	1888	116	1462	51	2134	8				
a,mk_sealed_vesper_ring\0	971	15809	9	14162	1	252	70	6	1	15809	1	15769	10	34992	1903	1888	58	1462	26	2134	4				
a,mk_sealed_vesper_sigil\0	969	15807	10	13887	1	252	60	6	1	15807	1	15691	10	34991	3920	1888	119	1462	53	2134	8				
a,mk_sealed_destino_helmet\0	937	15775	9	15694	1	246	60	6	1	15775	1	15645	10	34991	4041	1888	123	1462	54	2134	9				
a,mk_sealed_destino_leather_helmet\0	938	15776	9	15695	1	246	60	6	1	15776	1	15646	10	34991	4041	1888	123	1462	54	2134	9				
a,mk_sealed_destino_circlet\0	939	15777	9	15696	1	246	60	6	1	15777	1	15647	10	34991	4041	1888	123	1462	54	2134	9				
a,mk_sealed_destino_cuirass\0	940	15778	9	15697	1	246	60	6	1	15778	1	15648	10	34991	10102	1888	307	1462	135	2134	21				
a,mk_sealed_destino_houberk\0	941	15779	9	15698	1	246	60	6	1	15779	1	15649	10	34991	7577	1888	230	1462	102	2134	16				
a,mk_sealed_destino_jaket\0	942	15780	9	15699	1	246	60	6	1	15780	1	15650	10	34991	7577	1888	230	1462	102	2134	16				
a,mk_sealed_destino_gaiter\0	943	15781	9	15700	1	246	60	6	1	15781	1	15651	10	34991	6735	1888	205	1462	90	2134	14				
a,mk_sealed_destino_leather_legging\0	944	15782	9	15701	1	246	60	6	1	15782	1	15652	10	34991	5051	1888	154	1462	68	2134	11				
a,mk_sealed_destino_hose\0	945	15783	9	15702	1	246	60	6	1	15783	1	15653	10	34991	5051	1888	154	1462	68	2134	11				
a,mk_sealed_destino_gauntlet\0	946	15784	9	15703	1	246	60	6	1	15784	1	15654	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_leather_gloves\0	947	15785	9	15704	1	246	60	6	1	15785	1	15655	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_gloves\0	948	15786	9	15705	1	246	60	6	1	15786	1	15656	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_boots\0	949	15787	9	15706	1	246	60	6	1	15787	1	15657	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_leather_boots\0	950	15788	9	15707	1	246	60	6	1	15788	1	15658	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_shoes\0	951	15789	9	15708	1	246	60	6	1	15789	1	15659	10	34991	2694	1888	82	1462	36	2134	6				
a,mk_sealed_destino_sigil\0	952	15790	9	15709	1	246	60	6	1	15790	1	15692	10	34991	2829	1888	86	1462	38	2134	6				
a,mk_sealed_destino_shield\0	953	15791	9	15710	1	246	60	6	1	15791	1	15693	10	34991	2829	1888	86	1462	38	2134	6				
a,mk_sealed_destino_ring\0	974	15812	9	15766	1	246	70	6	1	15812	1	15772	10	34992	1373	1888	42	1462	19	2134	3				
a,mk_sealed_destino_earring\0	975	15813	9	15767	1	246	70	6	1	15813	1	15773	10	34992	2060	1888	63	1462	28	2134	5				
a,mk_sealed_destino_necklace\0	976	15814	9	15768	1	246	70	6	1	15814	1	15774	10	34992	2746	1888	84	1462	37	2134	6				
a,mk_black_skeleton_circlet\0	988	16098	6	16098	1	168	10	5	0	16110	1	16122	10	34991	300	1879	50	34994	1200						
a,mk_oldgold_skeleton_circlet\0	989	16099	6	16099	1	168	10	5	0	16111	1	16123	10	34991	300	1879	50	34994	1200						
a,mk_green_skeleton_circlet\0	990	16100	6	16100	1	168	10	5	0	16112	1	16124	10	34991	300	1879	50	34994	1200						
a,mk_brown_skeleton_circlet\0	991	16101	6	16101	1	168	10	5	0	16113	1	16125	10	34991	300	1879	50	34994	1200						
a,mk_shark_of_cap\0	992	16102	6	16102	1	168	10	5	0	16114	1	16126	10	34991	300	1879	50	34994	1200						
a,mk_gold_horn_cap\0	993	16103	6	16103	1	168	10	5	0	16115	1	16127	10	34991	300	1879	50	34994	1200						
a,mk_silver_horn_cap\0	994	16104	6	16104	1	168	10	5	0	16116	1	16128	10	34991	300	1879	50	34994	1200						
a,mk_penguin_of_cap\0	995	16105	6	16105	1	168	10	5	0	16117	1	16129	10	34991	300	1879	50	34994	1200						
a,mk_turban_brown_hat\0	996	16106	6	16106	1	168	10	5	0	16118	1	16130	10	34991	300	1879	50	34994	1200						
a,mk_turban_yellow_hat\0	997	16107	6	16107	1	168	10	5	0	16119	1	16131	10	34991	300	1879	50	34994	1200						
a,mk_turtle_of_cap\0	998	16108	6	16108	1	168	10	5	0	16120	1	16132	10	34991	300	1879	50	34994	1200						
a,mk_cow_of_cap\0	999	16109	6	16109	1	168	10	5	0	16121	1	16133	10	34991	300	1879	50	34994	1200						
a,mk_q466_supplement_potion\0	1000	17596	1	17596	1	100	100	3	0	17597	1	17598	1	17599	1										
a,mk_R1_dagger\0	1001	19316	11	18103	1	258	60	8	0	19316	1	19169	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_onehand_sword\0	1002	19317	11	18104	1	258	60	8	0	19317	1	19170	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_twohand_sword\0	1003	19318	11	18105	1	258	60	8	0	19318	1	19171	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_onehand_blunt\0	1004	19319	11	18106	1	258	60	8	0	19319	1	19172	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_fist\0	1005	19320	11	18107	1	258	60	8	0	19320	1	19173	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_spear\0	1006	19321	11	18108	1	258	60	8	0	19321	1	19174	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_bow\0	1007	19322	11	18109	1	258	60	8	0	19322	1	19175	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_crossbow\0	1008	19323	11	18110	1	258	60	8	0	19323	1	19176	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_onehand_magic_sword\0	1009	19324	11	18111	1	258	60	8	0	19324	1	19177	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_onehand_magic_blunt\0	1010	19325	11	18112	1	258	60	8	0	19325	1	19178	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_twohand_magic_blunt\0	1011	19326	11	18113	1	258	60	8	0	19326	1	19179	22	19305	19	19309	64	19310	364	19311	37	17371	169	19315	422
a,mk_R1_heavy_helmet\0	1012	19327	11	18117	1	258	60	7	0	19327	1	19183	21	19306	6	19312	24	19313	13	17371	31	19315	77		
a,mk_R1_heavy_upbody\0	1013	19328	11	18118	1	258	60	7	0	19328	1	19184	21	19307	6	19312	65	19313	34	17371	82	19315	206		
a,mk_R1_heavy_downbody\0	1014	19329	11	18119	1	258	60	7	0	19329	1	19185	21	19307	4	19312	41	19313	21	17371	52	19315	129		
a,mk_R1_heavy_gloves\0	1015	19330	11	18120	1	258	60	6	0	19330	1	19186	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_heavy_shoes\0	1016	19331	11	18121	1	258	60	6	0	19331	1	19187	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_heavy_shield\0	1017	19332	11	18122	1	258	60	6	0	19332	1	19188	20	19306	4	19312	20	17371	34	19315	69				
a,mk_R1_light_helmet\0	1018	19333	11	18123	1	258	60	7	0	19333	1	19189	21	19306	6	19312	24	19313	13	17371	31	19315	77		
a,mk_R1_light_upbody\0	1019	19334	11	18124	1	258	60	7	0	19334	1	19190	21	19307	6	19312	65	19313	34	17371	82	19315	206		
a,mk_R1_light_downbody\0	1020	19335	11	18125	1	258	60	7	0	19335	1	19191	21	19307	4	19312	41	19313	21	17371	52	19315	129		
a,mk_R1_light_gloves\0	1021	19336	11	18126	1	258	60	6	0	19336	1	19192	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_light_shoes\0	1022	19337	11	18127	1	258	60	6	0	19337	1	19193	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_robe_helmet\0	1023	19338	11	18128	1	258	60	7	0	19338	1	19194	21	19306	6	19312	24	19313	13	17371	31	19315	77		
a,mk_R1_robe_upbody\0	1024	19339	11	18129	1	258	60	7	0	19339	1	19195	21	19307	6	19312	65	19313	34	17371	82	19315	206		
a,mk_R1_robe_downbody\0	1025	19340	11	18130	1	258	60	7	0	19340	1	19196	21	19307	4	19312	41	19313	21	17371	52	19315	129		
a,mk_R1_robe_gloves\0	1026	19341	11	18131	1	258	60	6	0	19341	1	19197	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_robe_shoes\0	1027	19342	11	18132	1	258	60	6	0	19342	1	19198	21	19306	4	19313	11	17371	34	19315	69				
a,mk_R1_robe_sigil\0	1028	19343	11	18133	1	258	60	6	0	19343	1	19199	20	19306	4	19312	20	17371	34	19315	69				
a,mk_R1_necklace\0	1029	19344	11	18134	1	258	60	6	0	19344	1	19200	35	19308	7	19314	32	17371	45	19315	89				
a,mk_R1_earring\0	1030	19345	11	18135	1	258	60	6	0	19345	1	19201	35	19308	5	19314	24	17371	34	19315	67				
a,mk_R1_ring\0	1031	19346	11	18136	1	258	60	6	0	19346	1	19202	35	19308	3	19314	16	17371	22	19315	45				
a,mk_R2_dagger\0	1032	19347	12	18137	1	264	60	8	0	19347	1	19203	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_onehand_sword\0	1033	19348	12	18138	1	264	60	8	0	19348	1	19204	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_twohand_sword\0	1034	19349	12	18139	1	264	60	8	0	19349	1	19205	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_onehand_blunt\0	1035	19350	12	18140	1	264	60	8	0	19350	1	19206	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_fist\0	1036	19351	12	18141	1	264	60	8	0	19351	1	19207	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_spear\0	1037	19352	12	18142	1	264	60	8	0	19352	1	19208	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_bow\0	1038	19353	12	18143	1	264	60	8	0	19353	1	19209	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_crossbow\0	1039	19354	12	18144	1	264	60	8	0	19354	1	19210	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_onehand_magic_sword\0	1040	19355	12	18145	1	264	60	8	0	19355	1	19211	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_onehand_magic_blunt\0	1041	19356	12	18146	1	264	60	8	0	19356	1	19212	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_twohand_magic_blunt\0	1042	19357	12	18147	1	264	60	8	0	19357	1	19213	22	19305	45	19309	156	19310	881	19311	89	17371	409	19315	1022
a,mk_R2_heavy_helmet\0	1043	19358	12	18151	1	264	60	7	0	19358	1	19217	21	19306	14	19312	59	19313	31	17371	75	19315	187		
a,mk_R2_heavy_upbody\0	1044	19359	12	18152	1	264	60	7	0	19359	1	19218	21	19307	15	19312	157	19313	83	17371	200	19315	499		
a,mk_R2_heavy_downbody\0	1045	19360	12	18153	1	264	60	7	0	19360	1	19219	21	19307	10	19312	98	19313	52	17371	125	19315	312		
a,mk_R2_heavy_gloves\0	1046	19361	12	18154	1	264	60	6	0	19361	1	19220	21	19306	9	19313	26	17371	83	19315	166				
a,mk_R2_heavy_shoes\0	1047	19362	12	18155	1	264	60	6	0	19362	1	19221	21	19306	9	19313	26	17371	83	19315	166				
a,mk_R2_heavy_shield\0	1048	19363	12	18156	1	264	60	6	0	19363	1	19222	20	19306	9	19312	49	17371	83	19315	166				
a,mk_R2_light_helmet\0	1049	19364	12	18157	1	264	60	7	0	19364	1	19223	21	19306	14	19312	59	19313	31	17371	75	19315	187		
a,mk_R2_light_upbody\0	1050	19365	12	18158	1	264	60	7	0	19365	1	19224	21	19307	15	19312	157	19313	83	17371	200	19315	499		
a,mk_R2_light_downbody\0	1051	19366	12	18159	1	264	60	7	0	19366	1	19225	21	19307	10	19312	98	19313	52	17371	125	19315	312		
a,mk_R2_light_gloves\0	1052	19367	12	18160	1	264	60	6	0	19367	1	19226	21	19306	9	19313	26	17371	83	19315	166				
a,mk_R2_light_shoes\0	1053	19368	12	18161	1	264	60	6	0	19368	1	19227	21	19306	9	19313	26	17371	83	19315	166				
