id	string
1010029	a,Entrance to Turek Orc Camp\0
1010030	a,Entrance to Forgotten Temple\0
1010031	a,Entrance to the Wastelands\0
1010032	a,Entrance to Abandoned Camp\0
1010033	a,Entrance to Cruma Marshlands\0
1010034	a,Entrance to Execution Grounds\0
1010035	a,Entrance to the Fortress of Resistance\0
1010036	a,Entrance to Floran Village\0
1010037	a,Neutral Zone\0
1010038	a,Western Road of Giran\0
1010039	a,Eastern Road of Gludin Village\0
1010040	a,Entrance to the Fortress of Resistance\0
1010041	a,Entrance to Cruma Tower\0
1010042	a,Death Pass (Lv. 35)\0
1010043	a,Northern part of the Marshlands\0
1010044	a,Northeast of the Neutral Zone\0
1010045	a,Immortal Plateau, Central Region\0
1010046	a,Immortal Plateau, Southern Region (Lv. 18)\0
1010047	a,Immortal Plateau, Southeast Region\0
1010048	a,Frozen Waterfalls (Lv. 15)\0
1010049	a,Heine\0
1010050	a,Tower of Insolence - 1st Floor\0
1010051	a,Tower of Insolence - 5th Floor\0
1010052	a,Tower of Insolence - 10th Floor\0
1010053	a,Coliseum\0
1010054	a,Monster Derby\0
1010055	a,Near the frontier post\0
1010056	a,Entrance to the Sea of Spores\0
1010057	a,Ancient Battleground (Lv. 64)\0
1010058	a,Entrance to Enchanted Valley\0
1010059	a,Entrance to the Tower of Insolence\0
1010060	a,Blazing Swamp (Lv. 97)\0
1010061	a,Entrance to the Cemetary (Lv. 97)\0
1010062	a,Entrance to the Giant's Cave\0
1010063	a,Entrance to the Forest of Mirrors\0
1010064	a,Seal of Shilen\0
1010065	a,Entrance to the Tower of Insolence\0
1010066	a,Entrance to the Tanor Silenos Barracks\0
1010067	a,Dragon Valley (Lv. 76)\0
1010068	a,Oracle of Dawn\0
1010069	a,Oracle of Dusk\0
1010070	a,Necropolis of Sacrifice (Lv. 21)\0
1010071	a,The Pilgrim's Necropolis (Lv. 32)\0
1010072	a,Necropolis of Worship (Lv. 42)\0
1010073	a,The Patriot's Necropolis (Lv. 52)\0
1010074	a,Necropolis of Devotion (Lv. 60)\0
1010075	a,Necropolis of Martyrdom (Lv. 65)\0
1010076	a,The Disciple's Necropolis (Lv. 90)\0
1010077	a,The Saint's Necropolis (Lv. 70)\0
1010078	a,The Catacomb of the Heretic (Lv. 30)\0
1010079	a,Catacomb of the Branded\0
1010080	a,Catacomb of the Apostate (Lv. 51)\0
1010081	a,Catacomb of the Witch (Lv. 60)\0
1010082	a,Catacomb of Dark Omens (Lv. 85)\0
1010083	a,Catacomb of the Forbidden Path (Lv. 72)\0
1010084	a,Entrance to the Ruins of Despair\0
1010085	a,Entrance to the Ruins of Despair\0
1010086	a,Entrance to the Ant Nest\0
1010087	a,Southern Dion\0
1010088	a,Entrance to Dragon Valley\0
1010089	a,Field of Silence (Lv. 81)\0
1010090	a,Field of Whispers (Lv. 81)\0
1010091	a,Entrance to Alligator Island\0
1010092	a,Southern Plain of Oren\0
1010093	a,Entrance to the Bandit Stronghold\0
1010094	a,Windy Hill (Lv. 26)\0
1010095	a,Orc Barracks (Lv. 35)\0
1010096	a,Fellmere Harvesting Grounds (Lv. 17)\0
1010097	a,Ruins of Agony (Lv. 25)\0
1010098	a,Abandoned Camp (Lv. 21)\0
1010099	a,Red Rock Ridge (Lv. 30)\0
1010100	a,Langk Lizardmen Dwellings (Lv. 16)\0
1010101	a,Ruins of Despair (Lv. 30)\0
1010102	a,Windawood Manor (Lv. 22)\0
1010103	a,Northern Pathway to the Wastelands\0
1010104	a,Western Pathway to the Wastelands\0
1010105	a,Southern Pathway to the Wastelands\0
1010106	a,Forgotten Temple (Lv. 27)\0
1010107	a,South Entrance of Ant Nest\0
1010108	a,East Entrance of Ant Nest\0
1010109	a,West Entrance of Ant Nest\0
1010110	a,Cruma Marshland\0
1010111	a,Plains of Dion (Lv. 23)\0
1010112	a,Bee Hive\0
1010113	a,Fortress of Resistance (Lv. 23)\0
1010114	a,Guilloutine Fortress (Lv. 95)\0
1010115	a,Tanor Canyon (Lv. 46)\0
1010116	a,Cruma Tower (Lv. 40)\0
1010117	a,Three-way crossroads at Dragon Valley\0
1010118	a,Breka's Stronghold (Lv. 30)\0
1010119	a,Gorgon Flower Garden (Lv. 31)\0
1010120	a,Antharas' Lair (Lv. 85)\0
1010121	a,Sea of Spores (Lv. 52)\0
1010122	a,Outlaw Forest (Lv. 46)\0
1010123	a,Forest of Evil and the Ivory Tower\0
1010124	a,Timak Outpost \0
1010125	a,Great Plains of Oren\0
1010126	a,Alchemist's Hut\0
1010127	a,Ancient Battleground\0
1010128	a,Northern Pathway of the Enchanted Valley\0
1010129	a,Southern Pathway of the Enchanted Valley\0
1010130	a,Hunters Valley (Lv. 40)\0
1010131	a,Western Entrance of Blazing Swamp\0
1010132	a,Eastern Entrance of Blazing Swamp\0
1010133	a,Plains of Glory (Lv. 45)\0
1010134	a,War-Torn Plains (Lv. 45)\0
1010135	a,Northwestern Passage to the Forest of Mirrors\0
1010136	a,The Front of Anghel Waterfall\0
1010137	a,South Entrance of Devastated Castle\0
1010138	a,North Entrance of Devastated Castle\0
1010139	a,North Entrance of the Cemetery\0
1010140	a,South Entrance of the Cemetery\0
1010141	a,West Entrance of the Cemetery\0
1010142	a,Entrance of the Seal of Shilen\0
1010143	a,Forsaken Plains (Lv. 58)\0
1010144	a,Tower of Insolence (Lv. 70)\0
1010145	a,Giant's Cave\0
1010146	a,Northern Part of the Field of Silence\0
1010147	a,Western Part of the Field of Silence\0
1010148	a,Eastern Part of the Field of Silence\0
1010149	a,Western Part of the Field of Whispers\0
1010150	a,Alligator Island (Lv. 40)\0
1010151	a,Alligator Beach (Lv. 38)\0
1010152	a,Devil's Isle\0
1010153	a,Garden of Eva (Lv. 40)\0
1010154	a,Talking Island\0
1010155	a,Elven Village\0
1010156	a,Dark Elf Village\0
1010157	a,Orc Village\0
1010158	a,Dwarven Village\0
1010159	a,Scenic Deck of Iris Lake\0
1010160	a,Altar of Rites\0
1010161	a,Dark Forest, Waterfall\0
1010162	a,Three-way Crossroads of the Neutral Zone\0
1010163	a,Dark Forest\0
1010164	a,Bloody Swampland (Lv. 85)\0
1010165	a,Black Rock Hill (Lv. 13)\0
1010166	a,Spider Nest (Lv. 16)\0
1010167	a,Elven Forest (Lv. 8)\0
1010168	a,Obelisk of Victory\0
1010169	a,Northern Territory of Talking Island\0
1010170	a,Southern Territory of Talking Island\0
1010171	a,Evil Hunting Grounds (Lv. 14)\0
1010172	a,Maille Lizardmen Barracks\0
1010173	a,Ruins of Agony Bend (Lv. 19)\0
1010174	a,The Entrance to the Ruins of Despair (Lv. 19)\0
1010175	a,Windmill Hill (Lv. 20)\0
1010176	a,Red Rock Ridge (Lv. 30)\0
1010177	a,Floran Agricultural Area (Lv. 30)\0
1010178	a,Western Tanor Canyon\0
1010179	a,Plains of the Lizardmen (Lv. 81)\0
1010180	a,Forest of Evil (Lv. 45)\0
1010181	a,Fields of Massacre (Lv. 61)\0
1010182	a,Silent Valley (Lv. 75)\0
1010183	a,Northern Area of the Immortal Plateau, Northern Region\0
1010184	a,Southern Area of the Immortal Plateau, Northern Region\0
1010185	a,Northern Area of the Immortal Plateau, Southern Region\0
1010186	a,Southern Area of the Immortal Plateau, Southern Region\0
1010187	a,Western Mining Zone\0
1010188	a,Western Mining Zone (Central Shore) (Lv. 8)\0
1010189	a,Eastern Mining Zone (Northeastern Shore) (Lv. 18)\0
1010190	a,Entrance to the Abandoned Coal Mines\0
1010191	a,Entrance to the Mithril Mines\0
1010192	a,West Area of the Devastated Castle\0
1010193	a,Tower of Insolence, 3rd Floor\0
1010194	a,Tower of Insolence, 5th Floor\0
1010195	a,Tower of Insolence, 7th Floor\0
1010196	a,Tower of Insolence, 10th Floor\0
1010197	a,Tower of Insolence, 13th Floor\0
1010198	a,Southern Shore of Innadril (Garden of Eva)\0
1010199	a,Town of Goddard\0
1010200	a,Town of Rune\0
1010201	a,A delivery for Mr. Lector? Very good!\0
1010202	a,I need a break!\0
1010203	a,Hello, Mr. Lector! Long time no see, Mr. Jackson!\0
1010204	a,Lulu!\0
1010205	a,Where has he gone?\0
1010206	a,Have you seen Windawood?\0
1010207	a,Where did he go?\0
1010208	a,The Mother Tree is slowly dying.\0
1010209	a,How can we save the Mother Tree?\0
1010210	a,The Mother Tree is always so gorgeous!\0
1010211	a,Lady Mirabel, may the peace of the lake be with you!\0
1010212	a,You're a hard worker, Rayla!\0
1010213	a,You're a hard worker!\0
1010214	a,The mass of darkness will start in a couple of days. Pay more attention to the guard!\0
1010215	a,Have you seen Torocco today?\0
1010216	a,Have you seen Torocco?\0
1010217	a,Where is that fool hiding?\0
1010218	a,Care to go a round?\0
1010219	a,Have a nice day, Mr. Garita and Mion!\0
1010221	a,A black moon... Now do you understand that he has opened his eyes?\0
1010222	a,Clouds of blood are gathering. Soon, it will start to rain. The rain of crimson blood...\0
1010223	a,Darkness awakens while light remains in slumber...\0
1010224	a,It is the deepest darkness. With its arrival, the world will soon die.\0
1010225	a,Death is just a new beginning. Huhu... Fear not.\0
1010226	a,Ahh! Beautiful goddess of death! Cover over the filth of this world with your darkness!\0
1010227	a,The goddess' resurrection has already begun. Huhu... Insignificant creatures like you can do nothing!\0
1010220	a,Mr. Lid, Murdoc, and Airy! How are you doing?\0
1010400	a,Croak, Croak! Food like $s1 in this place?!\0
1010401	a,$s1, How lucky I am!\0
1010402	a,Pray that you caught a wrong fish $s1!\0
1010403	a,Do you know what a frog tastes like?\0
1010404	a,I will show you the power of a frog!\0
1010405	a,I will swallow at a mouthful!\0
1010406	a,Ugh, no chance.  How could this elder pass away like this!\0
1010407	a,Croak! Croak! A frog is dying!\0
1010408	a,A frog tastes bad!  Yuck!\0
1010409	a,Kaak! $s1, What are you doing now?\0
1010410	a,Huh, $s1 You pierced into the body of the Spirit with a needle. Are you ready?\0
1010411	a,Ooh $s1 That's you. But, no lady is pleased with this savage invitation!\0
1010412	a,You made me angry!\0
1010413	a,It is but a scratch!  Is that all you can do?!\0
1010414	a,Feel my pain!\0
1010415	a,I'll get you for this!\0
1010416	a,I will tell fish not to take your bait!\0
1010417	a,You bothered such a weak spirit...Huh, Huh\0
1010418	a,Ke, ke, ke..$s1...I'm eating..Ke..\0
1010419	a,Kuh..Ooh..$s1..Enmity...Fish....\0
1010420	a,$s1...? Huh... Huh..huh...\0
1010421	a,Ke, ke, ke, Rakul! Spin! Eh, eh, eh!\0
1010422	a,Ah! Fafurion! Ah! Ah!\0
1010423	a,Rakul! Rakul! Ra-kul! \0
1010424	a,Eh..Enmity...Fish...\0
1010425	a,I won't be eaten up...Kah, ah, ah\0
1010426	a,Cough! Rakul! Cough, Cough! Keh...\0
1010427	a,Glory to Fafurion! Death to $s1!\0
1010428	a,$s1! You are the one who bothered my poor fish!\0
1010429	a,Fafurion! A curse upon $s1!\0
1010430	a,Giant Special Attack!\0
1010431	a,Know the enmity of fish!\0
1010432	a,I will show you the power of a spear!\0
1010433	a,Glory to Fafurion!\0
1010434	a,Yipes!\0
1010435	a,An old soldier does not die..! but just disappear...!\0
1010436	a,$s1, Take my challenge, the knight of water!\0
1010437	a,Discover $s1 in the treasure chest of fish!\0
1010438	a,$s1, I took your bait!\0
1010439	a,I will show you spearmanship used in Dragon King's Palace!\0
1010440	a,This is the last gift I give you!\0
1010441	a,Your bait was too delicious! Now, I will kill you!\0
1010442	a,What a regret! The enmity of my brethren!\0
1010443	a,I'll pay you back! Somebody will have my revenge!\0
1010444	a,Cough... But, I won't be eaten up by you...!\0
1010445	a,....? $s1... I will kill you...\0
1010446	a,$s1... How could you catch me from the deep sea...\0
1010447	a,$s1... Do you think I am a fish?\0
1010448	a,Ebibibi~\0
1010449	a,He, he, he. Do you want me to roast you well?\0
1010450	a,You didn't keep your eyes on me because I come from the sea?\0
1010451	a,Eeek... I feel sick...yow...!\0
1010452	a,I have failed...\0
1010453	a,Activity of life... Is stopped... Chizifc...\0
1010454	a,Growling! $s1 -  Growling!\0
1010455	a,I can smell $s1..!\0
1010456	a,Looks delicious, $s1!\0
1010457	a,I will catch you!\0
1010458	a,Uah, ah, ah, I couldn't eat anything for a long time!\0
1010459	a,I can swallow you at a mouthful!\0
1010460	a,What?!  I am defeated by the prey!\0
1010461	a,You are my food! I have to kill you!\0
1010462	a,I can't believe I am eaten up by my prey...  Gah!\0
1010463	a,....You caught me, $s1...?\0
1010464	a,You're lucky to have even seen me, $s1.\0
1010465	a,$s1, you can't leave here alive. Give up.\0
1010466	a,I will show you the power of the deep sea!\0
1010467	a,I will break the fishing pole!\0
1010468	a,Your corpse will be good food for me!\0
1010469	a,You are a good fisherman.\0
1010470	a,Aren't you afraid of Fafurion?!\0
1010471	a,You are excellent....\0
1010472	a,The Poison device has been activated.\0
1010473	a,The P. Atk. reduction device will be activated in 1 minute.\0
1010474	a,The Defense reduction device will be activated in 2 minutes.\0
1010475	a,The HP regeneration reduction device will be activated in 3 minutes.\0
1010476	a,The P. Atk. reduction device has been activated.\0
1010477	a,The Defense reduction device has been activated.\0
1010478	a,The HP regeneration reduction device has been activated.\0
1010479	a,The poison device has now been destroyed.\0
1010480	a,The P. Atk. reduction device has now been destroyed.\0
1010481	a,The Defense reduction device has been destroyed.\0
1010482	a,The HP regeneration reduction device will be activated in 3 minutes.\0
1010483	a,$s1! Help me!!\0
1010484	a,Help me!!\0
1010485	a,Entrance to the Cave of Trials\0
1010486	a,Inside the Elven Ruins\0
1010487	a,Entrance to the Elven Ruins\0
1010488	a,Entrance to the School of Dark Arts\0
1010489	a,Center of the School of Dark Arts\0
1010490	a,Entrance to the Elven Fortress\0
1010491	a,Varka Silenos Barracks (Lv. 76)\0
1010492	a,Ketra Orc Outpost (Lv. 76)\0
1010493	a,Town of Rune Guild\0
1010494	a,Town of Rune Temple\0
1010495	a,Town of Rune Store\0
1010496	a,Entrance to the Forest of the Dead\0
1010497	a,Western Entrance to the Swamp of Screams\0
1010498	a,Entrance to the Forgotten Temple\0
1010499	a,Center of the Forgotten Temple\0
1010500	a,Entrance to the Cruma Tower\0
1010501	a,Cruma Tower - First Floor\0
1010502	a,Cruma Tower - Second Floor\0
1010503	a,Cruma Tower - Third Floor\0
1010504	a,Entrance to Devil's Isle\0
1010505	a,Sel Mahum Training Grounds (West Gate) (Lv. 81)\0
1010506	a,Gludin Arena\0
1010507	a,Giran Arena\0
1010508	a,Entrance to Antharas' Lair \0
1010509	a,Antharas' Lair - 1st Level\0
1010510	a,Antharas' Lair - 2nd Level\0
1010511	a,Antharas' Lair -  Magic Force Field Bridge\0
1010512	a,The Heart of Antharas' Lair\0
1010513	a,East of the Field of Silence\0
1010514	a,West of the Field of Silence\0
1010515	a,East of the Field of Whispers\0
1010516	a,West of the Field of Whispers\0
1010517	a,Entrance to the Garden of Eva\0
1010518	a,Entrance to Alligator Island\0
1010519	a,Alligator Beach\0
1010520	a,Northern part of Alligator Island\0
1010521	a,Central part of Alligator Island\0
1010522	a,Garden of Eva - 2nd Level\0
1010523	a,Garden of Eva - 3rd Level\0
1010524	a,Garden of Eva - 4th Level\0
1010525	a,Garden of Eva - 5th Level\0
1010526	a,Inside the Garden of Eva\0
1010527	a,Four Sepulchers (Lv. 83)\0
1010528	a,Imperial Tomb (Lv. 80)\0
1010529	a,Shrine of Loyalty (Lv. 76)\0
1010530	a,Entrance to the Forge of the Gods (Lv. 78)\0
1010531	a,Forge of the Gods - Top Level\0
1010532	a,Forge of the Gods - Lower Level\0
1010533	a,Entrance to the Wall of Argos\0
1010534	a,Varka Silenos Village\0
1010535	a,Ketra Orc Village\0
1010536	a,Entrance to the Hot Springs Region\0
1010537	a,Wild Beast Pastures (Lv. 83)\0
1010538	a,Entrance to the Valley of Saints\0
1010539	a,Cursed Village\0
1010540	a,Southern Entrance of the Wild Beast Pastures\0
1010541	a,Eastern Part of the Wild Beast Pastures\0
1010542	a,Western Part of the Wild Beast Pastures\0
1010543	a,Eastern Part of the Swamp of Screams\0
1010544	a,Western Part of the Swamp of Screams\0
1010545	a,Center of the Swamp of Screams\0
1010546	a,Entrance to the Valley of Saints\0
1010547	a,Aden Frontier Gateway\0
1010548	a,Oren Frontier Gateway\0
1010549	a,Garden of Wild Beasts (Lv. 67)\0
1010550	a,Devil's Pass (Lv. 60)\0
1010551	a,The bullets are being loaded.\0
1010552	a,You can start at the scheduled time.\0
