name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10
a,mk_tome_of_blood\0	161	2268	3	317	1	1	0	108	100	4	2268	1	0	2030	10	0	2130	224	0	1458	458	0																		
a,mk_morning_star\0	162	2269	3	88	1	1	1	120	100	8	2269	1	0	2031	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_goathead_staff\0	163	2270	3	90	1	1	1	120	100	8	2270	1	0	2032	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_winged_spear\0	164	2271	3	93	1	1	1	120	100	8	2271	1	0	2033	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_sword_of_revolution\0	165	2272	3	129	1	1	1	120	100	8	2272	1	0	2034	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_tarbar\0	166	2273	3	158	1	1	1	120	100	8	2273	1	0	2035	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_skull_breaker\0	167	2274	3	169	1	1	1	120	100	8	2274	1	0	2036	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_heavy_bone_club\0	168	2275	3	172	1	1	1	120	100	8	2275	1	0	2037	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_maingauche\0	169	2276	3	224	1	1	1	120	100	8	2276	1	0	2038	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_bich'hwa\0	170	2277	3	261	1	1	1	120	100	8	2277	1	0	2039	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_strengthening_long_bow\0	171	2278	3	279	1	1	1	120	100	8	2278	1	0	2040	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_hammer_in_flames\0	172	2279	3	294	1	1	1	120	100	8	2279	1	0	2041	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_crucifix_of_blood\0	173	2280	3	318	1	1	1	120	100	4	2280	1	0	2042	10	0	2130	336	0	1458	688	0																		
a,mk_eye_of_infinity\0	174	2281	3	319	1	1	1	120	100	4	2281	1	0	2043	10	0	2130	437	0	1458	896	0																		
a,mk_cursed_maingauche\0	175	2282	3	1660	1	1	1	120	100	8	2282	1	0	2044	10	0	36521	215	0	36541	100	4108	36546	86	0	36561	63	0	2130	168	0	1458	344	0						
a,mk_blue_crystal_skull\0	176	2283	4	320	1	1	1	123	100	4	2283	1	0	2045	10	0	2130	475	0	1458	973	0																		
a,mk_demon_fangs\0	177	2284	4	321	1	1	1	123	100	4	2284	1	0	2046	10	0	2130	366	0	1458	751	0																		
a,mk_claymore\0	178	2285	4	70	1	1	1	129	100	8	2285	1	0	2047	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_bonebreaker\0	179	2286	4	159	1	1	1	129	100	8	2286	1	0	2048	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_atuba_hammer\0	180	2287	4	187	1	1	1	129	100	8	2287	1	0	2049	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_ghost_staff\0	181	2288	4	188	1	1	1	129	100	8	2288	1	0	2050	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_life_stick\0	182	2289	4	189	1	1	1	129	100	8	2289	1	0	2051	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_mithril_dagger\0	183	2290	4	225	1	1	1	129	100	8	2290	1	0	2052	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_scallop_jamadhr\0	184	2291	4	262	1	1	1	129	100	8	2291	1	0	2053	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_cyclone_bow\0	185	2292	4	280	1	1	1	129	100	8	2292	1	0	2054	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_glaive\0	186	2293	4	297	1	1	1	129	100	8	2293	1	0	2055	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_vajra_wands\0	187	2294	4	322	1	1	1	129	100	4	2294	1	0	2056	10	0	2130	562	0	1458	1152	0																		
a,mk_ancient_reagent\0	188	2295	4	323	1	1	1	129	100	4	2295	1	0	2057	10	0	2130	562	0	1458	1152	0																		
a,mk_atuba_mace\0	189	2296	4	190	1	1	1	129	100	8	2296	1	0	2058	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_flamberge\0	190	2297	4	71	1	1	1	138	100	8	2297	1	0	2059	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_stormbringer\0	191	2298	4	72	1	1	1	138	100	8	2298	1	0	2060	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_big_hammer\0	192	2299	4	89	1	1	1	138	100	8	2299	1	0	2061	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_scythe\0	193	2300	4	96	1	1	1	138	100	8	2300	1	0	2062	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_battle_axe\0	194	2301	4	160	1	1	1	138	100	8	2301	1	0	2063	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_war_pick\0	195	2302	4	161	1	1	1	138	100	8	2302	1	0	2064	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_skull_graver\0	196	2303	4	173	1	1	1	138	100	8	2303	1	0	2065	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_heavy_doom_hammer\0	197	2304	4	191	1	1	1	138	100	8	2304	1	0	2066	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_crystal_staff\0	198	2305	4	192	1	1	1	138	100	8	2305	1	0	2067	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_stick_of_faith\0	199	2306	4	193	1	1	1	138	100	8	2306	1	0	2068	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_heavy_doom_axe\0	200	2307	4	194	1	1	1	138	100	8	2307	1	0	2069	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_cursed_dagger\0	201	2308	4	226	1	1	1	138	100	8	2308	1	0	2070	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_needle_wolverine\0	202	2309	4	230	1	1	1	138	100	8	2309	1	0	2071	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_darkelven_dagger\0	203	2310	4	232	1	1	1	138	100	8	2310	1	0	2072	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_chakram\0	204	2311	4	263	1	1	1	138	100	8	2311	1	0	2073	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_crystallized_ice_bow\0	205	2312	4	281	1	1	1	138	100	8	2312	1	0	2074	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_orcish_glaive\0	206	2313	4	298	1	1	1	138	100	8	2313	1	0	2075	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_body_slasher\0	207	2314	4	302	1	1	1	138	100	8	2314	1	0	2076	10	0	36522	8	0	36542	4	4111	36547	4	0	36562	3	0	2131	92	0	1459	123	0						
a,mk_shamshir\0	208	2315	5	73	1	1	1	147	100	8	2315	1	0	2077	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_katana\0	209	2316	5	74	1	1	1	147	100	8	2316	1	0	2078	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_bech_de_corbin\0	210	2317	5	94	1	1	1	147	100	8	2317	1	0	2079	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_spirits_sword\0	211	2318	5	131	1	1	1	147	100	8	2318	1	0	2080	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_raid_sword\0	212	2319	5	133	1	1	1	147	100	8	2319	1	0	2081	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_cursed_staff\0	213	2320	5	195	1	1	1	147	100	8	2320	1	0	2082	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_stiletto\0	214	2321	5	227	1	1	1	147	100	8	2321	1	0	2083	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_dagger_of_magicflame\0	215	2322	5	242	1	1	1	147	100	8	2322	1	0	2084	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_elemental_bow\0	216	2323	5	282	1	1	1	147	100	8	2323	1	0	2085	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_noble_elven_bow\0	217	2324	5	285	1	1	1	147	100	8	2324	1	0	2086	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
a,mk_tears_of_fairy\0	218	2325	5	324	1	1	1	147	100	4	2325	1	0	2087	10	0	2131	299	0	1459	398	0																		
a,mk_horn_of_glory\0	219	2326	5	325	1	1	1	147	100	4	2326	1	0	2088	10	0	2131	230	0	1459	307	0																		
a,mk_caliburs\0	220	2327	5	75	1	1	1	156	100	8	2327	1	0	2089	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_sword_of_delusion\0	221	2328	5	76	1	1	1	156	100	8	2328	1	0	2090	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_tsurugi\0	222	2329	5	77	1	1	1	156	100	8	2329	1	0	2091	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_homunkulus's_sword\0	223	2330	5	84	1	1	1	156	100	8	2330	1	0	2092	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_poleaxe\0	224	2331	5	95	1	1	1	156	100	8	2331	1	0	2093	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_sword_of_limit\0	225	2332	5	132	1	1	1	156	100	8	2332	1	0	2094	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_sword_of_nightmare\0	226	2333	5	134	1	1	1	156	100	8	2333	1	0	2095	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_deathbreath_sword\0	227	2334	5	145	1	1	1	156	100	8	2334	1	0	2096	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_war_axe\0	228	2335	5	162	1	1	1	156	100	8	2335	1	0	2097	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_nirvana_axe\0	229	2336	5	174	1	1	1	156	100	8	2336	1	0	2098	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_stick_of_eternity\0	230	2337	5	196	1	1	1	156	100	8	2337	1	0	2099	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_paradia_staff\0	231	2338	5	197	1	1	1	156	100	8	2338	1	0	2100	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_inferno_staff\0	232	2339	5	198	1	1	1	156	100	8	2339	1	0	2101	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_paagrio_hammer\0	233	2340	5	199	1	1	1	156	100	8	2340	1	0	2102	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_sage's_staff\0	234	2341	5	200	1	1	1	156	100	8	2341	1	0	2103	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_club_of_nature\0	235	2342	5	201	1	1	1	156	100	8	2342	1	0	2104	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_mace_of_underworld\0	236	2343	5	202	1	1	1	156	100	8	2343	1	0	2105	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_grace_dagger\0	237	2344	5	231	1	1	1	156	100	8	2344	1	0	2106	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_dark_screamer\0	238	2345	5	233	1	1	1	156	100	8	2345	1	0	2107	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_fist_blade\0	239	2346	5	265	1	1	1	156	100	8	2346	1	0	2108	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_akat_long_bow\0	240	2347	5	283	1	1	1	156	100	8	2347	1	0	2109	10	0	36522	15	0	36542	7	4111	36547	6	0	36562	5	0	2131	172	0	1459	230	0						
a,mk_heathen's_book\0	241	2348	5	326	1	1	1	156	100	4	2348	1	0	2110	10	0	2131	344	0	1459	459	0																		
a,mk_hex_doll\0	242	2349	5	327	1	1	1	156	100	4	2349	1	0	2111	10	0	2131	448	0	1459	597	0																		
a,mk_paagrio_axe\0	243	2350	5	203	1	1	1	159	100	8	2350	1	0	2112	10	0	36522	17	0	36542	8	4111	36547	7	0	36562	5	0	2131	192	0	1459	255	0						
a,mk_scorpion\0	244	2351	5	301	1	1	1	159	100	8	2351	1	0	2113	10	0	36522	17	0	36542	8	4111	36547	7	0	36562	5	0	2131	192	0	1459	255	0						
a,mk_widow_maker\0	245	2352	5	303	1	1	1	159	100	8	2352	1	0	2114	10	0	36522	17	0	36542	8	4111	36547	7	0	36562	5	0	2131	192	0	1459	255	0						
a,mk_samurai_longsword\0	246	2353	6	135	1	1	1	165	100	8	2353	1	0	2115	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_deadman's_staff\0	247	2354	6	204	1	1	1	165	100	8	2354	1	0	2116	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_ghoul's_staff\0	248	2355	6	205	1	1	1	165	100	8	2355	1	0	2117	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_demon's_staff\0	249	2356	6	206	1	1	1	165	100	8	2356	1	0	2118	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_crystal_dagger\0	250	2357	6	228	1	1	1	165	100	8	2357	1	0	2119	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_great_pata\0	251	2358	6	266	1	1	1	165	100	8	2358	1	0	2120	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_eminence_bow\0	252	2359	6	286	1	1	1	165	100	8	2359	1	0	2121	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_orcish_poleaxe\0	253	2360	6	299	1	1	1	165	100	8	2360	1	0	2122	10	0	36522	21	0	36542	10	4111	36547	9	0	36562	7	0	2131	246	0	1459	327	0						
a,mk_candle_of_wisdom\0	254	2361	6	328	1	1	1	165	100	4	2361	1	0	2123	10	0	2131	638	0	1459	851	0																		
a,mk_blessed_branch\0	255	2362	6	329	1	1	1	165	100	4	2362	1	0	2124	10	0	2131	638	0	1459	851	0																		
a,mk_phoenix's_feather\0	256	2363	6	330	1	1	1	165	100	4	2363	1	0	2125	10	0	2131	638	0	1459	851	0																		
a,mk_cerberus's_eye\0	257	2364	6	331	1	1	1	165	100	4	2364	1	0	2126	10	0	2131	638	0	1459	851	0																		
a,mk_scroll_of_destruction\0	258	2365	6	332	1	1	1	165	100	4	2365	1	0	2127	10	0	2131	638	0	1459	851	0																		
a,mk_claws_of_blackdragon\0	259	2366	6	333	1	1	1	165	100	4	2366	1	0	2128	10	0	2131	638	0	1459	851	0																		
a,mk_three_eye_crow's_feather\0	260	2367	6	334	1	1	1	165	100	4	2367	1	0	2129	10	0	2131	638	0	1459	851	0																		
a,mk_ring_of_binding\0	261	2970	6	886	1	1	1	165	100	7	2970	1	0	2917	10	0	36522	2	0	36557	2	0	36562	1	0	2131	12	0	1459	16	0									
a,mk_mithril_scale_gaiters\0	262	2971	3	2377	1	1	1	120	100	8	2971	1	0	2918	10	0	36521	29	0	36541	14	4108	36551	11	0	36561	9	0	2130	23	0	1458	46	0						
a,mk_brigandine_gaiters\0	263	2972	3	2378	1	1	1	120	100	8	2972	1	0	2919	10	0	36521	29	0	36541	14	4108	36551	11	0	36561	9	0	2130	23	0	1458	46	0						
a,mk_elven_mithril_tunic\0	264	2973	3	2396	1	1	1	120	100	8	2973	1	0	2920	10	0	36526	98	0	36531	30	0	36551	13	0	36561	11	0	2130	27	0	1458	56	0						
a,mk_elven_mithril_hose\0	265	2974	3	2401	1	1	1	120	100	8	2974	1	0	2921	10	0	36526	61	0	36531	19	0	36551	8	0	36561	7	0	2130	17	0	1458	35	0						
a,mk_brigandine_helmet\0	266	2975	3	2411	1	1	1	120	100	8	2975	1	0	2922	10	0	36521	18	0	36541	8	4108	36551	7	0	36561	6	0	2130	14	0	1458	28	0						
a,mk_manticor_skin_boots\0	267	2976	3	2424	1	1	1	120	100	8	2976	1	0	2923	10	0	36516	30	0	36536	8	4095	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_brigandine_boots\0	268	2977	3	2425	1	1	1	120	100	8	2977	1	0	2924	10	0	36521	12	0	36541	6	4108	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_elven_mithril_boots\0	269	2978	3	2426	1	1	1	120	100	8	2978	1	0	2925	10	0	36526	33	0	36531	10	0	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_manticor_skin_gloves\0	270	2979	3	2448	1	1	1	120	100	8	2979	1	0	2926	10	0	36516	30	0	36536	8	4095	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_brigandine_gauntlet\0	271	2980	3	2449	1	1	1	120	100	8	2980	1	0	2927	10	0	36521	12	0	36541	6	4108	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_elven_mithril_gloves\0	272	2981	3	2450	1	1	1	120	100	8	2981	1	0	2928	10	0	36526	33	0	36531	10	0	36551	5	0	36561	4	0	2130	9	0	1458	19	0						
a,mk_brigandine_shield\0	273	2982	3	2493	1	1	1	120	100	8	2982	1	0	2929	10	0	36521	13	0	36541	6	4108	36551	5	0	36561	4	0	2130	10	0	1458	20	0						
a,mk_plate_helmet\0	274	2983	4	2412	1	1	1	129	100	8	2983	1	0	2930	10	0	36521	23	0	36541	11	4108	36551	8	0	36561	7	0	2130	18	0	1458	37	0						
a,mk_slamander_skin_boots\0	275	2984	4	2427	1	1	1	129	100	8	2984	1	0	2931	10	0	36516	40	0	36536	10	4095	36551	6	0	36561	5	0	2130	12	0	1458	25	0						
a,mk_plate_boots\0	276	2985	4	2428	1	1	1	129	100	8	2985	1	0	2932	10	0	36526	43	0	36531	14	0	36551	6	0	36561	5	0	2130	12	0	1458	25	0						
a,mk_sage's_worn_gloves\0	277	2986	4	2451	1	1	1	129	100	8	2986	1	0	2933	10	0	36526	43	0	36531	14	0	36551	6	0	36561	5	0	2130	12	0	1458	25	0						
a,mk_plate_shield\0	278	2987	4	2494	1	1	1	129	100	8	2987	1	0	2934	10	0	36521	16	0	36541	8	4108	36551	6	0	36561	5	0	2130	13	0	1458	26	0						
a,mk_tempered_mithril_gaiters\0	279	2988	4	2387	1	1	1	138	100	8	2988	1	0	2935	10	0	36517	3	0	36537	1	4098	36552	1	0	36562	1	0	2131	10	0	1459	13	0						
a,mk_chain_hood\0	280	2989	4	2413	1	1	1	138	100	8	2989	1	0	2936	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	8	0	1459	11	0						
a,mk_chain_boots\0	281	2990	4	2429	1	1	1	138	100	8	2990	1	0	2937	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_karmian_boots\0	282	2991	4	2430	1	1	1	138	100	8	2991	1	0	2938	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_plate_leather_boots\0	283	2992	4	2431	1	1	1	138	100	8	2992	1	0	2939	10	0	36517	2	0	36537	1	4098	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_dwarven_chain_boots\0	284	2993	4	2432	1	1	1	138	100	8	2993	1	0	2940	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_boots_of_seal\0	285	2994	4	2433	1	1	1	138	100	8	2994	1	0	2941	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_reinforce_mithril_gloves\0	286	2995	4	2452	1	1	1	138	100	8	2995	1	0	2942	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_chain_gloves\0	287	2996	4	2453	1	1	1	138	100	8	2996	1	0	2943	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_karmian_gloves\0	288	2997	4	2454	1	1	1	138	100	8	2997	1	0	2944	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2131	6	0	1459	7	0						
a,mk_chain_shield\0	289	2998	4	2495	1	1	1	138	100	8	2998	1	0	2945	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	6	0	1459	8	0						
a,mk_plate_leather_gloves\0	290	2999	5	2455	1	1	1	144	100	8	2999	1	0	2946	10	0	36517	2	0	36537	1	4098	36552	1	0	36562	1	0	2131	6	0	1459	8	0						
a,mk_dwarven_chain_shield\0	291	3000	5	2496	1	1	1	144	100	8	3000	1	0	2947	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	7	0	1459	9	0						
a,mk_rind_leather_boots\0	292	3001	5	2434	1	1	1	147	100	8	3001	1	0	2948	10	0	36517	2	0	36537	1	4098	36552	1	0	36562	1	0	2131	7	0	1459	9	0						
a,mk_dwarven_chain_gloves\0	293	3002	5	2456	1	1	1	147	100	8	3002	1	0	2949	10	0	36522	1	0	36542	1	4111	36552	1	0	36562	1	0	2131	7	0	1459	9	0						
a,mk_gloves_of_seal\0	294	3003	5	2457	1	1	1	147	100	8	3003	1	0	2950	10	0	36527	2	0	36532	1	0	36552	1	0	36562	1	0	2131	7	0	1459	9	0						
a,mk_rind_leather_gloves\0	295	3004	5	2458	1	1	1	147	100	8	3004	1	0	2951	10	0	36517	2	0	36537	1	4098	36552	1	0	36562	1	0	2131	7	0	1459	9	0						
a,mk_demon's_boots\0	296	3005	5	2435	1	1	1	156	100	8	3005	1	0	2952	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2131	10	0	1459	14	0						
a,mk_demon's_gloves\0	297	3006	5	2459	1	1	1	156	100	8	3006	1	0	2953	10	0	36527	3	0	36532	1	0	36552	1	0	36562	1	0	2131	10	0	1459	14	0						
a,mk_theca_leather_boots\0	298	3007	5	2436	1	1	1	159	100	8	3007	1	0	2954	10	0	36517	3	0	36537	1	4098	36552	1	0	36562	1	0	2131	12	0	1459	15	0						
a,mk_theca_leather_gloves\0	299	3008	5	2460	1	1	1	159	100	8	3008	1	0	2955	10	0	36517	3	0	36537	1	4098	36552	1	0	36562	1	0	2131	12	0	1459	15	0						
a,mk_composite_boots\0	300	3009	5	64	1	1	1	156	100	8	3009	1	0	2956	10	0	36517	3	0	36537	1	4098	36552	1	0	36562	1	0	2131	10	0	1459	14	0						
a,mk_composite_helmet\0	301	3010	5	517	1	1	1	156	100	8	3010	1	0	2957	10	0	36517	4	0	36537	1	4098	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_divine_boots\0	302	3011	6	603	1	1	1	165	100	8	3011	1	0	2958	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_full_plate_helmet\0	303	3012	6	2414	1	1	1	165	100	8	3012	1	0	2959	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	22	0	1459	29	0						
a,mk_drake_leather_boots\0	304	3013	6	2437	1	1	1	165	100	8	3013	1	0	2960	10	0	36517	4	0	36537	1	4098	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_full_plate_boots\0	305	3014	6	2438	1	1	1	165	100	8	3014	1	0	2961	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_drake_leather_gloves\0	306	3015	6	2461	1	1	1	165	100	8	3015	1	0	2962	10	0	36517	4	0	36537	1	4098	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_full_plate_gauntlet\0	307	3016	6	2462	1	1	1	165	100	8	3016	1	0	2963	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_blessed_gloves\0	308	3017	6	2463	1	1	1	165	100	8	3017	1	0	2964	10	0	36527	4	0	36532	2	0	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_divine_gloves\0	309	3018	6	2468	1	1	1	165	100	8	3018	1	0	2965	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	15	0	1459	20	0						
a,mk_full_plate_shield\0	310	3019	6	2497	1	1	1	165	100	8	3019	1	0	2966	10	0	36522	2	0	36542	1	4111	36552	1	0	36562	1	0	2131	16	0	1459	21	0						
a,mk_elven_long_sword\0	311	3020	4	2499	1	1	1	129	100	8	3020	1	0	2967	10	0	36521	278	0	36541	129	4108	36546	111	0	36561	81	0	2130	217	0	1458	444	0						
a,mk_dwarven_warhammer\0	312	3021	5	2502	1	1	1	147	100	8	3021	1	0	2968	10	0	36522	10	0	36542	5	4111	36547	4	0	36562	3	0	2131	115	0	1459	154	0						
